timestamp,voltage,current,power,ssr_state
2025-11-17 02:23:00+00:00,5.98,0.29,1.73,1
2025-11-17 02:24:00+00:00,5.82,0.19,1.11,1
2025-11-17 02:25:00+00:00,5.92,0.23,1.36,1
2025-11-17 02:26:00+00:00,6.0,0.23,1.38,1
2025-11-17 02:27:00+00:00,6.1000000000000005,0.39,2.38,1
2025-11-17 02:28:00+00:00,6.15,0.24,1.48,1
2025-11-17 02:29:00+00:00,5.8100000000000005,0.21,1.22,1
2025-11-17 02:30:00+00:00,5.91,0.26,1.54,1
2025-11-17 02:31:00+00:00,5.88,0.35,2.06,1
2025-11-17 02:32:00+00:00,6.03,0.18,1.09,1
2025-11-17 02:33:00+00:00,6.4,0.0,0.0,0
2025-11-17 02:34:00+00:00,6.46,0.0,0.0,0
2025-11-17 02:35:00+00:00,6.28,0.0,0.0,0
2025-11-17 02:36:00+00:00,6.48,0.0,0.0,0
2025-11-17 02:37:00+00:00,6.31,0.0,0.0,0
2025-11-17 02:38:00+00:00,6.25,0.0,0.0,0
2025-11-17 02:39:00+00:00,6.32,0.0,0.0,0
2025-11-17 02:40:00+00:00,6.29,0.0,0.0,0
2025-11-17 02:41:00+00:00,6.36,0.0,0.0,0
2025-11-17 02:42:00+00:00,6.43,0.0,0.0,0
2025-11-17 02:43:00+00:00,6.34,0.0,0.0,0
2025-11-17 02:44:00+00:00,6.39,0.0,0.0,0
2025-11-17 02:45:00+00:00,6.4,0.0,0.0,0
2025-11-17 02:46:00+00:00,6.36,0.0,0.0,0
2025-11-17 02:47:00+00:00,6.48,0.0,0.0,0
2025-11-17 02:48:00+00:00,6.39,0.0,0.0,0
2025-11-17 02:49:00+00:00,6.34,0.0,0.0,0
2025-11-17 02:50:00+00:00,6.319999999999999,0.0,0.0,0
2025-11-17 02:51:00+00:00,6.37,0.0,0.0,0
2025-11-17 02:52:00+00:00,6.319999999999999,0.0,0.0,0
2025-11-17 02:53:00+00:00,6.46,0.0,0.0,0
2025-11-17 02:54:00+00:00,6.28,0.0,0.0,0
2025-11-17 02:55:00+00:00,6.49,0.0,0.0,0
2025-11-17 02:56:00+00:00,6.4,0.0,0.0,0
2025-11-17 02:57:00+00:00,6.36,0.0,0.0,0
2025-11-17 02:58:00+00:00,6.25,0.0,0.0,0
2025-11-17 02:59:00+00:00,6.430000000000001,0.0,0.0,0
2025-11-17 03:00:00+00:00,6.44,0.0,0.0,0
2025-11-17 03:01:00+00:00,6.49,0.0,0.0,0
2025-11-17 03:02:00+00:00,6.34,0.0,0.0,0
2025-11-17 03:03:00+00:00,6.44,0.0,0.0,0
2025-11-17 03:04:00+00:00,6.42,0.0,0.0,0
2025-11-17 03:05:00+00:00,6.38,0.0,0.0,0
2025-11-17 03:06:00+00:00,6.279999999999999,0.0,0.0,0
2025-11-17 03:07:00+00:00,6.32,0.0,0.0,0
2025-11-17 03:08:00+00:00,6.37,0.0,0.0,0
2025-11-17 03:09:00+00:00,6.420000000000001,0.0,0.0,0
2025-11-17 03:10:00+00:00,6.36,0.0,0.0,0
2025-11-17 03:11:00+00:00,6.36,0.0,0.0,0
2025-11-17 03:12:00+00:00,6.37,0.0,0.0,0
2025-11-17 03:13:00+00:00,6.51,0.0,0.0,0
2025-11-17 03:14:00+00:00,6.37,0.0,0.0,0
2025-11-17 03:15:00+00:00,6.340000000000001,0.0,0.0,0
2025-11-17 03:16:00+00:00,5.98,0.22,1.32,1
2025-11-17 03:17:00+00:00,5.85,0.38,2.22,1
2025-11-17 03:18:00+00:00,5.869999999999999,0.17,1.0,1
2025-11-17 03:19:00+00:00,5.89,0.31,1.83,1
2025-11-17 03:20:00+00:00,6.18,0.36,2.22,1
2025-11-17 03:21:00+00:00,5.94,0.29,1.72,1
2025-11-17 03:22:00+00:00,6.06,0.35,2.12,1
2025-11-17 03:23:00+00:00,6.13,0.22,1.35,1
2025-11-17 03:24:00+00:00,6.15,0.33,2.03,1
2025-11-17 03:25:00+00:00,5.970000000000001,0.21,1.25,1
2025-11-17 03:26:00+00:00,5.97,0.18,1.07,1
2025-11-17 03:27:00+00:00,6.15,0.33,2.03,1
2025-11-17 03:28:00+00:00,5.91,0.28,1.65,1
2025-11-17 03:29:00+00:00,6.19,0.3,1.86,1
2025-11-17 03:30:00+00:00,5.83,0.31,1.81,1
2025-11-17 03:31:00+00:00,6.12,0.29,1.77,1
2025-11-17 03:32:00+00:00,5.880000000000001,0.29,1.71,1
2025-11-17 03:33:00+00:00,6.21,0.23,1.43,1
2025-11-17 03:34:00+00:00,5.91,0.36,2.13,1
2025-11-17 03:35:00+00:00,5.96,0.37,2.21,1
2025-11-17 03:36:00+00:00,6.04,0.36,2.17,1
2025-11-17 03:37:00+00:00,6.31,0.0,0.0,0
2025-11-17 03:38:00+00:00,6.42,0.0,0.0,0
2025-11-17 03:39:00+00:00,6.46,0.0,0.0,0
2025-11-17 03:40:00+00:00,6.38,0.0,0.0,0
2025-11-17 03:41:00+00:00,6.25,0.0,0.0,0
2025-11-17 03:42:00+00:00,6.48,0.0,0.0,0
2025-11-17 03:43:00+00:00,6.319999999999999,0.0,0.0,0
2025-11-17 03:44:00+00:00,6.319999999999999,0.0,0.0,0
2025-11-17 03:45:00+00:00,6.31,0.0,0.0,0
2025-11-17 03:46:00+00:00,6.22,0.0,0.0,0
2025-11-17 03:47:00+00:00,6.38,0.0,0.0,0
2025-11-17 03:48:00+00:00,6.29,0.0,0.0,0
2025-11-17 03:49:00+00:00,6.39,0.0,0.0,0
2025-11-17 03:50:00+00:00,6.4,0.0,0.0,0
2025-11-17 03:51:00+00:00,6.23,0.0,0.0,0
2025-11-17 03:52:00+00:00,6.28,0.0,0.0,0
2025-11-17 03:53:00+00:00,6.44,0.0,0.0,0
2025-11-17 03:54:00+00:00,6.41,0.0,0.0,0
2025-11-17 03:55:00+00:00,6.3500000000000005,0.0,0.0,0
2025-11-17 03:56:00+00:00,6.35,0.0,0.0,0
2025-11-17 03:57:00+00:00,6.4,0.0,0.0,0
2025-11-17 03:58:00+00:00,6.37,0.0,0.0,0
2025-11-17 03:59:00+00:00,6.39,0.0,0.0,0
2025-11-17 04:00:00+00:00,6.359999999999999,0.0,0.0,0
2025-11-17 04:01:00+00:00,6.4,0.0,0.0,0
2025-11-17 04:02:00+00:00,6.329999999999999,0.0,0.0,0
2025-11-17 04:03:00+00:00,6.4,0.0,0.0,0
2025-11-17 04:04:00+00:00,6.31,0.0,0.0,0
2025-11-17 04:05:00+00:00,6.319999999999999,0.0,0.0,0
2025-11-17 04:06:00+00:00,6.46,0.0,0.0,0
2025-11-17 04:07:00+00:00,6.53,0.0,0.0,0
2025-11-17 04:08:00+00:00,6.37,0.0,0.0,0
2025-11-17 04:09:00+00:00,6.4,0.0,0.0,0
2025-11-17 04:10:00+00:00,6.4,0.0,0.0,0
2025-11-17 04:11:00+00:00,6.289999999999999,0.0,0.0,0
2025-11-17 04:12:00+00:00,6.46,0.0,0.0,0
2025-11-17 04:13:00+00:00,5.96,0.23,1.37,1
2025-11-17 04:14:00+00:00,5.95,0.34,2.02,1
2025-11-17 04:15:00+00:00,6.05,0.29,1.75,1
2025-11-17 04:16:00+00:00,5.96,0.32,1.91,1
2025-11-17 04:17:00+00:00,5.86,0.26,1.52,1
2025-11-17 04:18:00+00:00,6.0600000000000005,0.18,1.09,1
2025-11-17 04:19:00+00:00,5.91,0.28,1.65,1
2025-11-17 04:20:00+00:00,6.18,0.29,1.79,1
2025-11-17 04:21:00+00:00,6.23,0.39,2.43,1
2025-11-17 04:22:00+00:00,6.010000000000001,0.34,2.04,1
2025-11-17 04:23:00+00:00,6.04,0.28,1.69,1
2025-11-17 04:24:00+00:00,6.0200000000000005,0.3,1.81,1
2025-11-17 04:25:00+00:00,5.85,0.31,1.81,1
2025-11-17 04:26:00+00:00,6.26,0.4,2.5,1
2025-11-17 04:27:00+00:00,6.09,0.19,1.16,1
2025-11-17 04:28:00+00:00,6.05,0.15,0.91,1
2025-11-17 04:29:00+00:00,6.09,0.29,1.77,1
2025-11-17 04:30:00+00:00,6.03,0.34,2.05,1
2025-11-17 04:31:00+00:00,6.05,0.18,1.09,1
2025-11-17 04:32:00+00:00,6.16,0.29,1.79,1
2025-11-17 04:33:00+00:00,6.45,0.0,0.0,0
2025-11-17 04:34:00+00:00,6.49,0.0,0.0,0
2025-11-17 04:35:00+00:00,6.51,0.0,0.0,0
2025-11-17 04:36:00+00:00,6.38,0.0,0.0,0
2025-11-17 04:37:00+00:00,6.5200000000000005,0.0,0.0,0
2025-11-17 04:38:00+00:00,6.46,0.0,0.0,0
2025-11-17 04:39:00+00:00,6.510000000000001,0.0,0.0,0
2025-11-17 04:40:00+00:00,6.48,0.0,0.0,0
2025-11-17 04:41:00+00:00,6.369999999999999,0.0,0.0,0
2025-11-17 04:42:00+00:00,6.5,0.0,0.0,0
2025-11-17 04:43:00+00:00,6.489999999999999,0.0,0.0,0
2025-11-17 04:44:00+00:00,6.52,0.0,0.0,0
2025-11-17 04:45:00+00:00,6.260000000000001,0.0,0.0,0
2025-11-17 04:46:00+00:00,6.4,0.0,0.0,0
2025-11-17 04:47:00+00:00,6.41,0.0,0.0,0
2025-11-17 04:48:00+00:00,6.279999999999999,0.0,0.0,0
2025-11-17 04:49:00+00:00,6.45,0.0,0.0,0
2025-11-17 04:50:00+00:00,6.35,0.0,0.0,0
2025-11-17 04:51:00+00:00,6.33,0.0,0.0,0
2025-11-17 04:52:00+00:00,6.33,0.0,0.0,0
2025-11-17 04:53:00+00:00,6.44,0.0,0.0,0
2025-11-17 04:54:00+00:00,6.35,0.0,0.0,0
2025-11-17 04:55:00+00:00,6.23,0.0,0.0,0
2025-11-17 04:56:00+00:00,6.25,0.0,0.0,0
2025-11-17 04:57:00+00:00,6.34,0.0,0.0,0
2025-11-17 04:58:00+00:00,6.37,0.0,0.0,0
2025-11-17 04:59:00+00:00,6.41,0.0,0.0,0
2025-11-17 05:00:00+00:00,6.46,0.0,0.0,0
2025-11-17 05:01:00+00:00,6.45,0.0,0.0,0
2025-11-17 05:02:00+00:00,6.3500000000000005,0.0,0.0,0
2025-11-17 05:03:00+00:00,6.29,0.0,0.0,0
2025-11-17 05:04:00+00:00,6.09,0.36,2.19,1
2025-11-17 05:05:00+00:00,5.86,0.2,1.17,1
2025-11-17 05:06:00+00:00,5.95,0.36,2.14,1
2025-11-17 05:07:00+00:00,5.83,0.18,1.05,1
2025-11-17 05:08:00+00:00,6.0,0.23,1.38,1
2025-11-17 05:09:00+00:00,6.2700000000000005,0.19,1.19,1
2025-11-17 05:10:00+00:00,6.039999999999999,0.35,2.11,1
2025-11-17 05:11:00+00:00,6.3,0.2,1.26,1
2025-11-17 05:12:00+00:00,6.05,0.22,1.33,1
2025-11-17 05:13:00+00:00,5.9,0.34,2.01,1
2025-11-17 05:14:00+00:00,5.98,0.31,1.85,1
2025-11-17 05:15:00+00:00,5.94,0.27,1.6,1
2025-11-17 05:16:00+00:00,6.47,0.0,0.0,0
2025-11-17 05:17:00+00:00,6.3,0.0,0.0,0
2025-11-17 05:18:00+00:00,6.279999999999999,0.0,0.0,0
2025-11-17 05:19:00+00:00,6.279999999999999,0.0,0.0,0
2025-11-17 05:20:00+00:00,6.37,0.0,0.0,0
2025-11-17 05:21:00+00:00,6.45,0.0,0.0,0
2025-11-17 05:22:00+00:00,6.4,0.0,0.0,0
2025-11-17 05:23:00+00:00,6.49,0.0,0.0,0
2025-11-17 05:24:00+00:00,6.34,0.0,0.0,0
2025-11-17 05:25:00+00:00,6.44,0.0,0.0,0
2025-11-17 05:26:00+00:00,6.279999999999999,0.0,0.0,0
2025-11-17 05:27:00+00:00,6.37,0.0,0.0,0
2025-11-17 05:28:00+00:00,6.26,0.0,0.0,0
2025-11-17 05:29:00+00:00,6.48,0.0,0.0,0
2025-11-17 05:30:00+00:00,6.41,0.0,0.0,0
2025-11-17 05:31:00+00:00,6.319999999999999,0.0,0.0,0
2025-11-17 05:32:00+00:00,6.2700000000000005,0.0,0.0,0
2025-11-17 05:33:00+00:00,6.460000000000001,0.0,0.0,0
2025-11-17 05:34:00+00:00,6.5,0.0,0.0,0
2025-11-17 05:35:00+00:00,6.28,0.0,0.0,0
2025-11-17 05:36:00+00:00,6.51,0.0,0.0,0
2025-11-17 05:37:00+00:00,6.26,0.0,0.0,0
2025-11-17 05:38:00+00:00,6.29,0.0,0.0,0
2025-11-17 05:39:00+00:00,6.19,0.39,2.41,1
2025-11-17 05:40:00+00:00,6.07,0.38,2.31,1
2025-11-17 05:41:00+00:00,6.11,0.23,1.41,1
2025-11-17 05:42:00+00:00,6.04,0.16,0.97,1
2025-11-17 05:43:00+00:00,6.12,0.33,2.02,1
2025-11-17 05:44:00+00:00,6.22,0.16,1.0,1
2025-11-17 05:45:00+00:00,6.19,0.14,0.87,1
2025-11-17 05:46:00+00:00,6.15,0.3,1.84,1
2025-11-17 05:47:00+00:00,6.18,0.21,1.3,1
2025-11-17 05:48:00+00:00,6.09,0.33,2.01,1
2025-11-17 05:49:00+00:00,5.9,0.3,1.77,1
2025-11-17 05:50:00+00:00,6.39,0.0,0.0,0
2025-11-17 05:51:00+00:00,6.32,0.0,0.0,0
2025-11-17 05:52:00+00:00,6.52,0.0,0.0,0
2025-11-17 05:53:00+00:00,6.3,0.0,0.0,0
2025-11-17 05:54:00+00:00,6.4,0.0,0.0,0
2025-11-17 05:55:00+00:00,6.3500000000000005,0.0,0.0,0
2025-11-17 05:56:00+00:00,6.44,0.0,0.0,0
2025-11-17 05:57:00+00:00,6.2700000000000005,0.0,0.0,0
2025-11-17 05:58:00+00:00,6.42,0.0,0.0,0
2025-11-17 05:59:00+00:00,6.31,0.0,0.0,0
2025-11-17 06:00:00+00:00,6.4,0.0,0.0,0
2025-11-17 06:01:00+00:00,6.46,0.0,0.0,0
2025-11-17 06:02:00+00:00,6.3500000000000005,0.0,0.0,0
2025-11-17 06:03:00+00:00,6.4,0.0,0.0,0
2025-11-17 06:04:00+00:00,6.32,0.0,0.0,0
2025-11-17 06:05:00+00:00,6.44,0.0,0.0,0
2025-11-17 06:06:00+00:00,6.44,0.0,0.0,0
2025-11-17 06:07:00+00:00,6.42,0.0,0.0,0
2025-11-17 06:08:00+00:00,6.3,0.0,0.0,0
2025-11-17 06:09:00+00:00,6.29,0.0,0.0,0
2025-11-17 06:10:00+00:00,6.48,0.0,0.0,0
2025-11-17 06:11:00+00:00,6.43,0.0,0.0,0
2025-11-17 06:12:00+00:00,6.3,0.0,0.0,0
2025-11-17 06:13:00+00:00,6.47,0.0,0.0,0
2025-11-17 06:14:00+00:00,6.25,0.0,0.0,0
2025-11-17 06:15:00+00:00,6.340000000000001,0.0,0.0,0
2025-11-17 06:16:00+00:00,6.33,0.0,0.0,0
2025-11-17 06:17:00+00:00,6.460000000000001,0.0,0.0,0
2025-11-17 06:18:00+00:00,6.5,0.0,0.0,0
2025-11-17 06:19:00+00:00,6.42,0.0,0.0,0
2025-11-17 06:20:00+00:00,6.289999999999999,0.0,0.0,0
2025-11-17 06:21:00+00:00,6.44,0.0,0.0,0
2025-11-17 06:22:00+00:00,6.23,0.0,0.0,0
2025-11-17 06:23:00+00:00,6.29,0.0,0.0,0
2025-11-17 06:24:00+00:00,6.38,0.0,0.0,0
2025-11-17 06:25:00+00:00,6.3500000000000005,0.0,0.0,0
2025-11-17 06:26:00+00:00,6.45,0.0,0.0,0
2025-11-17 06:27:00+00:00,6.29,0.35,2.2,1
2025-11-17 06:28:00+00:00,6.04,0.22,1.33,1
2025-11-17 06:29:00+00:00,6.24,0.3,1.87,1
2025-11-17 06:30:00+00:00,6.15,0.29,1.78,1
2025-11-17 06:31:00+00:00,5.88,0.26,1.53,1
2025-11-17 06:32:00+00:00,5.96,0.39,2.32,1
2025-11-17 06:33:00+00:00,6.15,0.32,1.97,1
2025-11-17 06:34:00+00:00,6.17,0.38,2.34,1
2025-11-17 06:35:00+00:00,5.99,0.36,2.16,1
2025-11-17 06:36:00+00:00,5.91,0.27,1.6,1
2025-11-17 06:37:00+00:00,6.25,0.21,1.31,1
2025-11-17 06:38:00+00:00,6.33,0.0,0.0,0
2025-11-17 06:39:00+00:00,6.34,0.0,0.0,0
2025-11-17 06:40:00+00:00,6.3,0.0,0.0,0
2025-11-17 06:41:00+00:00,6.34,0.0,0.0,0
2025-11-17 06:42:00+00:00,6.36,0.0,0.0,0
2025-11-17 06:43:00+00:00,6.3,0.0,0.0,0
2025-11-17 06:44:00+00:00,6.3,0.0,0.0,0
2025-11-17 06:45:00+00:00,6.42,0.0,0.0,0
2025-11-17 06:46:00+00:00,6.54,0.0,0.0,0
2025-11-17 06:47:00+00:00,6.36,0.0,0.0,0
2025-11-17 06:48:00+00:00,6.33,0.0,0.0,0
2025-11-17 06:49:00+00:00,6.39,0.0,0.0,0
2025-11-17 06:50:00+00:00,6.4,0.0,0.0,0
2025-11-17 06:51:00+00:00,6.45,0.0,0.0,0
2025-11-17 06:52:00+00:00,6.48,0.0,0.0,0
2025-11-17 06:53:00+00:00,6.36,0.0,0.0,0
2025-11-17 06:54:00+00:00,6.46,0.0,0.0,0
2025-11-17 06:55:00+00:00,6.43,0.0,0.0,0
2025-11-17 06:56:00+00:00,6.37,0.0,0.0,0
2025-11-17 06:57:00+00:00,6.47,0.0,0.0,0
2025-11-17 06:58:00+00:00,6.43,0.0,0.0,0
2025-11-17 06:59:00+00:00,6.43,0.0,0.0,0
2025-11-17 07:00:00+00:00,6.48,0.0,0.0,0
2025-11-17 07:01:00+00:00,6.39,0.0,0.0,0
2025-11-17 07:02:00+00:00,6.44,0.0,0.0,0
2025-11-17 07:03:00+00:00,6.27,0.0,0.0,0
2025-11-17 07:04:00+00:00,6.44,0.0,0.0,0
2025-11-17 07:05:00+00:00,6.47,0.0,0.0,0
2025-11-17 07:06:00+00:00,6.49,0.0,0.0,0
2025-11-17 07:07:00+00:00,6.31,0.0,0.0,0
2025-11-17 07:08:00+00:00,6.32,0.0,0.0,0
2025-11-17 07:09:00+00:00,6.44,0.0,0.0,0
2025-11-17 07:10:00+00:00,6.13,0.38,2.33,1
2025-11-17 07:11:00+00:00,6.17,0.14,0.86,1
2025-11-17 07:12:00+00:00,6.19,0.34,2.1,1
2025-11-17 07:13:00+00:00,6.07,0.21,1.27,1
2025-11-17 07:14:00+00:00,5.82,0.24,1.4,1
2025-11-17 07:15:00+00:00,6.24,0.36,2.25,1
2025-11-17 07:16:00+00:00,5.9,0.17,1.0,1
2025-11-17 07:17:00+00:00,6.15,0.2,1.23,1
2025-11-17 07:18:00+00:00,6.26,0.39,2.44,1
2025-11-17 07:19:00+00:00,6.05,0.22,1.33,1
2025-11-17 07:20:00+00:00,6.07,0.36,2.19,1
